timestamp,open,high,low,close,volume
2025-01-16 11:00:00,15492996.0,15501122.0,15412921.0,15457659.0,11.0908
2025-01-16 12:00:00,15457659.0,15499052.0,15426582.0,15474302.0,25.2943
2025-01-16 13:00:00,15474302.0,15510107.0,15435555.0,15435556.0,24.1638
2025-01-16 14:00:00,15435556.0,15484600.0,15200000.0,15239878.0,31.2146
2025-01-16 15:00:00,15239879.0,15433378.0,15200000.0,15433169.0,14.8232
2025-01-16 16:00:00,15436169.0,15506037.0,15390000.0,15444117.0,11.2462
2025-01-16 17:00:00,15445253.0,15585600.0,15429514.0,15513125.0,3.4706
2025-01-16 18:00:00,15512982.0,15526220.0,15437102.0,15474504.0,1.4618
2025-01-16 19:00:00,15475412.0,15600000.0,15434262.0,15600000.0,3.2938
2025-01-16 20:00:00,15588941.0,15625000.0,15581181.0,15582364.0,4.2253
2025-01-16 21:00:00,15582365.0,15582365.0,15500000.0,15552485.0,3.8971
2025-01-16 22:00:00,15552484.0,15552484.0,15450000.0,15503000.0,2.1562
2025-01-16 23:00:00,15511696.0,15559999.0,15511696.0,15559177.0,5.4331
2025-01-17 00:00:00,15559177.0,15613968.0,15550000.0,15563505.0,15.6055
2025-01-17 01:00:00,15563504.0,15838073.0,15563504.0,15802166.0,24.0425
2025-01-17 02:00:00,15802167.0,15880998.0,15699880.0,15739716.0,27.1063
2025-01-17 03:00:00,15739715.0,15768188.0,15724629.0,15743691.0,6.2622
2025-01-17 04:00:00,15743691.0,15999999.0,15740000.0,15819977.0,53.9554
2025-01-17 05:00:00,15819978.0,15858720.0,15813132.0,15813132.0,6.9162
2025-01-17 06:00:00,15814984.0,15858442.0,15813005.0,15813016.0,7.5939
2025-01-17 07:00:00,15813016.0,15889254.0,15813016.0,15835528.0,4.5016
2025-01-17 08:00:00,15835528.0,15951211.0,15835528.0,15951201.0,11.0831
2025-01-17 09:00:00,15951201.0,15963999.0,15891257.0,15894263.0,12.813
2025-01-17 10:00:00,15894264.0,15997673.0,15894263.0,15975001.0,11.7964
2025-01-17 11:00:00,15975001.0,15998273.0,15944887.0,15976923.0,6.0366
2025-01-17 12:00:00,15976500.0,16066836.0,15963377.0,16047023.0,24.8021
2025-01-17 13:00:00,16047022.0,16065582.0,15974928.0,16000001.0,13.9904
2025-01-17 14:00:00,16000001.0,16146789.0,15986325.0,16146789.0,23.9224
2025-01-17 15:00:00,16146789.0,16267777.0,16146789.0,16246951.0,38.026
2025-01-17 16:00:00,16246951.0,16439199.0,16237000.0,16434743.0,17.764
2025-01-17 17:00:00,16432984.0,16466196.0,16282834.0,16282834.0,11.3391
2025-01-17 18:00:00,16285085.0,16410831.0,16283852.0,16390001.0,6.7735
2025-01-17 19:00:00,16390001.0,16525000.0,16378014.0,16524741.0,11.7074
2025-01-17 20:00:00,16524740.0,16524740.0,16326726.0,16356200.0,11.4054
2025-01-17 21:00:00,16359199.0,16410000.0,16340741.0,16360215.0,5.162
2025-01-17 22:00:00,16360216.0,16368235.0,16300742.0,16335001.0,5.8586
2025-01-17 23:00:00,16335000.0,16335000.0,16270271.0,16273800.0,3.8615
2025-01-18 00:00:00,16273800.0,16359998.0,16273799.0,16358474.0,5.6957
2025-01-18 01:00:00,16360000.0,16371853.0,16304689.0,16316726.0,5.2665
2025-01-18 02:00:00,16316727.0,16344698.0,16316726.0,16322536.0,1.7125
2025-01-18 03:00:00,16322535.0,16344698.0,16149000.0,16219231.0,13.8837
2025-01-18 04:00:00,16219231.0,16230539.0,16070143.0,16218986.0,22.9047
2025-01-18 05:00:00,16218986.0,16260930.0,16126127.0,16126127.0,11.304
2025-01-18 06:00:00,16126127.0,16229256.0,16126127.0,16212188.0,16.691
2025-01-18 07:00:00,16212188.0,16212188.0,16080211.0,16102366.0,12.2148
2025-01-18 08:00:00,16100889.0,16178131.0,16017417.0,16166158.0,14.7091
2025-01-18 09:00:00,16166157.0,16191301.0,16151140.0,16161912.0,6.6989
2025-01-18 10:00:00,16161912.0,16172103.0,16120000.0,16168482.0,5.5836
2025-01-18 11:00:00,16168482.0,16270720.0,16134874.0,16239001.0,6.3603
2025-01-18 12:00:00,16239001.0,16295445.0,16204900.0,16215652.0,6.2859
2025-01-18 13:00:00,16214767.0,16336943.0,16174507.0,16336943.0,8.5633
2025-01-18 14:00:00,16336943.0,16350000.0,16247701.0,16290001.0,9.5992
2025-01-18 15:00:00,16290001.0,16440578.0,16265304.0,16391366.0,6.8971
2025-01-18 16:00:00,16391365.0,16391365.0,16164688.0,16186834.0,12.4512
2025-01-18 17:00:00,16186832.0,16310035.0,16186832.0,16260748.0,2.6159
2025-01-18 18:00:00,16258381.0,16332530.0,16251153.0,16295110.0,1.4325
2025-01-18 19:00:00,16307155.0,16346582.0,16300000.0,16346582.0,1.3018
2025-01-18 20:00:00,16341000.0,16345688.0,16251475.0,16276551.0,3.7862
2025-01-18 21:00:00,16276551.0,16319302.0,16264177.0,16270012.0,1.45
2025-01-18 22:00:00,16270001.0,16326916.0,16266481.0,16324650.0,2.9569
2025-01-18 23:00:00,16324650.0,16380000.0,16324650.0,16349977.0,5.3272
2025-01-19 00:00:00,16349977.0,16349977.0,16304624.0,16316735.0,3.9848
2025-01-19 01:00:00,16316734.0,16372515.0,16302088.0,16350013.0,3.4439
2025-01-19 02:00:00,16350013.0,16491142.0,16350013.0,16409807.0,11.4971
2025-01-19 03:00:00,16404868.0,16449989.0,16360363.0,16437389.0,5.2013
2025-01-19 04:00:00,16437390.0,16464688.0,16396921.0,16432993.0,9.0223
2025-01-19 05:00:00,16439137.0,16456756.0,16336528.0,16455709.0,14.8613
2025-01-19 06:00:00,16455708.0,16520000.0,16443746.0,16520000.0,15.2798
2025-01-19 07:00:00,16520000.0,16520000.0,16450273.0,16493765.0,14.6824
2025-01-19 08:00:00,16493764.0,16493764.0,16350660.0,16353573.0,23.4676
2025-01-19 09:00:00,16353573.0,16522762.0,16242817.0,16499999.0,42.9374
2025-01-19 10:00:00,16499999.0,16499999.0,16369200.0,16420001.0,20.9747
2025-01-19 11:00:00,16420000.0,16488392.0,16334025.0,16351883.0,24.9451
2025-01-19 12:00:00,16351883.0,16460000.0,16342867.0,16459537.0,29.3461
2025-01-19 13:00:00,16459537.0,16520000.0,16442336.0,16482455.0,15.9143
2025-01-19 14:00:00,16481705.0,16550000.0,16400365.0,16477742.0,20.7207
2025-01-19 15:00:00,16477742.0,16498314.0,16392351.0,16435550.0,8.1444
2025-01-19 16:00:00,16443805.0,16471035.0,16420000.0,16436279.0,4.7816
2025-01-19 17:00:00,16436279.0,16459051.0,16398764.0,16445863.0,7.0763
2025-01-19 18:00:00,16449407.0,16479045.0,16430665.0,16434134.0,1.3351
2025-01-19 19:00:00,16434134.0,16600000.0,16434134.0,16598214.0,6.1735
2025-01-19 20:00:00,16598214.0,16643700.0,16517421.0,16638330.0,12.572
2025-01-19 21:00:00,16638330.0,16638331.0,16278000.0,16278000.0,29.8773
2025-01-19 22:00:00,16278000.0,16379162.0,15901847.0,16224401.0,48.0831
2025-01-19 23:00:00,16224162.0,16224162.0,15642373.0,15902955.0,81.8891
2025-01-20 00:00:00,15902955.0,15951854.0,15667547.0,15685481.0,34.1514
2025-01-20 01:00:00,15685481.0,15817336.0,15622222.0,15797323.0,37.9333
2025-01-20 02:00:00,15797313.0,16028821.0,15784630.0,15955554.0,30.9599
2025-01-20 03:00:00,15952119.0,15987307.0,15878647.0,15929335.0,22.6789
2025-01-20 04:00:00,15929334.0,16090000.0,15888695.0,16009530.0,14.9163
2025-01-20 05:00:00,16009529.0,16100000.0,16006984.0,16035801.0,13.4161
2025-01-20 06:00:00,16035801.0,17108538.0,16028069.0,16771101.0,65.5008
2025-01-20 07:00:00,16778733.0,17049044.0,16683554.0,16723270.0,80.8105
2025-01-20 08:00:00,16720913.0,16928569.0,16720913.0,16919409.0,21.8093
2025-01-20 09:00:00,16919409.0,17010000.0,16819438.0,16902740.0,29.5639
2025-01-20 10:00:00,16903012.0,16974386.0,16859999.0,16875000.0,23.7948
2025-01-20 11:00:00,16874999.0,16968883.0,16861693.0,16928133.0,11.6777
2025-01-20 12:00:00,16928133.0,16982251.0,16510001.0,16733631.0,50.5341
2025-01-20 13:00:00,16733630.0,16874166.0,16707872.0,16840600.0,30.5089
2025-01-20 14:00:00,16843467.0,16843467.0,16726527.0,16800619.0,28.6378
2025-01-20 15:00:00,16803852.0,16825885.0,16300000.0,16360160.0,47.9285
2025-01-20 16:00:00,16364953.0,16683702.0,16168414.0,16650001.0,39.0942
2025-01-20 17:00:00,16650000.0,16650000.0,15720000.0,16084961.0,112.3224
2025-01-20 18:00:00,16084962.0,16299999.0,16056652.0,16223615.0,18.7705
2025-01-20 19:00:00,16223615.0,16224032.0,16041258.0,16183943.0,12.4687
2025-01-20 20:00:00,16183943.0,16255901.0,16128890.0,16163431.0,7.9639
2025-01-20 21:00:00,16162100.0,16229999.0,16011235.0,16011235.0,6.2582
2025-01-20 22:00:00,16001052.0,16199490.0,15900000.0,16184738.0,14.5872
2025-01-20 23:00:00,16181739.0,16182892.0,15851223.0,15934118.0,16.0292
2025-01-21 00:00:00,15933956.0,15968231.0,14800000.0,15795456.0,89.4498
2025-01-21 01:00:00,15799047.0,15956537.0,15632455.0,15818179.0,26.476
2025-01-21 02:00:00,15818178.0,15961228.0,15729421.0,15939999.0,11.2739
2025-01-21 03:00:00,15939999.0,16042887.0,15903467.0,16029002.0,19.1649
2025-01-21 04:00:00,16029001.0,16029001.0,15746988.0,15901260.0,16.9902
2025-01-21 05:00:00,15901260.0,15929889.0,15781689.0,15803415.0,21.4193
2025-01-21 06:00:00,15803414.0,15929158.0,15768803.0,15925003.0,7.8999
2025-01-21 07:00:00,15926428.0,15980739.0,15900000.0,15927725.0,7.0313
2025-01-21 08:00:00,15924657.0,16009774.0,15898659.0,16003356.0,8.1589
2025-01-21 09:00:00,16003356.0,16085444.0,15972374.0,16074992.0,14.5213
2025-01-21 10:00:00,16074992.0,16174898.0,16064000.0,16148215.0,10.7583
2025-01-21 11:00:00,16148214.0,16268101.0,16148001.0,16236000.0,20.7479
2025-01-21 12:00:00,16236000.0,16366021.0,16213652.0,16336317.0,21.2723
2025-01-21 13:00:00,16336158.0,16387136.0,16280166.0,16296291.0,13.6011
2025-01-21 14:00:00,16296291.0,16411998.0,16073825.0,16108356.0,14.8592
2025-01-21 15:00:00,16108355.0,16208571.0,16046848.0,16184854.0,9.3007
2025-01-21 16:00:00,16184662.0,16560980.0,16184662.0,16342099.0,28.9051
2025-01-21 17:00:00,16341872.0,16544234.0,16341871.0,16519989.0,8.9922
2025-01-21 18:00:00,16519989.0,16674643.0,16482488.0,16618384.0,13.2436
2025-01-21 19:00:00,16619999.0,16666715.0,16516077.0,16659579.0,8.0071
2025-01-21 20:00:00,16659578.0,16670000.0,16488283.0,16514941.0,6.6669
2025-01-21 21:00:00,16516609.0,16618648.0,16452221.0,16612980.0,4.3382
2025-01-21 22:00:00,16612980.0,16617966.0,16499998.0,16499999.0,5.8717
2025-01-21 23:00:00,16499999.0,16540000.0,16420560.0,16515337.0,14.9398
2025-01-22 00:00:00,16527869.0,16538625.0,16468508.0,16492727.0,10.0594
2025-01-22 01:00:00,16492727.0,16546167.0,16429767.0,16483715.0,3.6728
2025-01-22 02:00:00,16483715.0,16550000.0,16478011.0,16479498.0,6.0848
2025-01-22 03:00:00,16479498.0,16520000.0,16479498.0,16514697.0,4.6481
2025-01-22 04:00:00,16514696.0,16520000.0,16474402.0,16488374.0,4.0365
2025-01-22 05:00:00,16491373.0,16539815.0,16491373.0,16521975.0,8.3709
2025-01-22 06:00:00,16521975.0,16544617.0,16460703.0,16476776.0,8.9011
2025-01-22 07:00:00,16473093.0,16515039.0,16448722.0,16456034.0,5.0942
2025-01-22 08:00:00,16456033.0,16456033.0,16341311.0,16438036.0,9.355
2025-01-22 09:00:00,16437498.0,16437498.0,16393602.0,16400002.0,3.4622
2025-01-22 10:00:00,16400002.0,16424858.0,16350665.0,16424858.0,4.8408
2025-01-22 11:00:00,16424858.0,16477824.0,16391112.0,16420000.0,5.0954
2025-01-22 12:00:00,16422200.0,16502230.0,16422200.0,16455455.0,4.6741
2025-01-22 13:00:00,16455455.0,16455455.0,16225633.0,16266052.0,12.8289
2025-01-22 14:00:00,16266051.0,16459979.0,16211036.0,16342237.0,13.0731
2025-01-22 15:00:00,16342238.0,16453786.0,16300001.0,16360000.0,5.5525
2025-01-22 16:00:00,16351175.0,16351175.0,16220257.0,16286204.0,10.1742
2025-01-22 17:00:00,16283206.0,16414187.0,16283206.0,16363714.0,10.8281
2025-01-22 18:00:00,16370539.0,16424252.0,16300312.0,16314160.0,7.1605
2025-01-22 19:00:00,16314606.0,16414986.0,16314606.0,16395325.0,4.0578
2025-01-22 20:00:00,16391197.0,16410950.0,16307422.0,16338789.0,6.3402
2025-01-22 21:00:00,16335938.0,16335938.0,16233412.0,16303000.0,3.5323
2025-01-22 22:00:00,16303000.0,16371685.0,16261112.0,16280001.0,10.3761
2025-01-22 23:00:00,16280001.0,16317866.0,16256715.0,16259716.0,4.7019
2025-01-23 00:00:00,16259716.0,16260000.0,16153919.0,16200542.0,10.3234
2025-01-23 01:00:00,16200541.0,16227767.0,16085332.0,16153999.0,11.2272
2025-01-23 02:00:00,16153999.0,16156085.0,16022998.0,16119995.0,14.1902
2025-01-23 03:00:00,16117644.0,16165447.0,16059908.0,16076541.0,6.4333
2025-01-23 04:00:00,16076541.0,16085486.0,15975001.0,16039569.0,15.1314
2025-01-23 05:00:00,16039569.0,16129339.0,16034924.0,16113240.0,6.297
2025-01-23 06:00:00,16113240.0,16169151.0,16066294.0,16069942.0,12.8401
2025-01-23 07:00:00,16066942.0,16142616.0,16040326.0,16137426.0,6.8389
2025-01-23 08:00:00,16137425.0,16137425.0,16040000.0,16056808.0,5.9914
2025-01-23 09:00:00,16056808.0,16081029.0,15954876.0,15954879.0,10.1446
2025-01-23 10:00:00,15954877.0,15990023.0,15890000.0,15943891.0,11.5818
2025-01-23 11:00:00,15944042.0,16029980.0,15944042.0,16009442.0,9.3334
2025-01-23 12:00:00,16009442.0,16025863.0,15921871.0,15956737.0,7.5453
2025-01-23 13:00:00,15956737.0,16103702.0,15900000.0,16069151.0,13.6987
2025-01-23 14:00:00,16069137.0,16614512.0,16001006.0,16480599.0,47.6434
2025-01-23 15:00:00,16491234.0,16550000.0,16088889.0,16476576.0,48.7394
2025-01-23 16:00:00,16476820.0,16700000.0,16420469.0,16437317.0,39.4244
2025-01-23 17:00:00,16437317.0,16599999.0,16310000.0,16556623.0,9.5304
2025-01-23 18:00:00,16556623.0,16593596.0,16451234.0,16501330.0,18.3554
2025-01-23 19:00:00,16501330.0,16501330.0,16180745.0,16226998.0,11.1717
2025-01-23 20:00:00,16226236.0,16611111.0,16040002.0,16143583.0,62.6598
2025-01-23 21:00:00,16145450.0,16171896.0,16029333.0,16155585.0,15.3457
2025-01-23 22:00:00,16150816.0,16381282.0,16122765.0,16262682.0,20.7242
2025-01-23 23:00:00,16262682.0,16343633.0,16234856.0,16270102.0,7.734
2025-01-24 00:00:00,16270102.0,16289406.0,16197856.0,16200006.0,7.6079
2025-01-24 01:00:00,16200005.0,16253089.0,16153999.0,16168205.0,13.227
2025-01-24 02:00:00,16168205.0,16208365.0,16110001.0,16120784.0,2.76
2025-01-24 03:00:00,16120784.0,16289699.0,16096069.0,16200737.0,18.383
2025-01-24 04:00:00,16204838.0,16312210.0,16170241.0,16274831.0,6.3453
2025-01-24 05:00:00,16274830.0,16400000.0,16270662.0,16400000.0,25.6364
2025-01-24 06:00:00,16399999.0,16402495.0,16256814.0,16349005.0,8.5279
2025-01-24 07:00:00,16349005.0,16395562.0,16328450.0,16373110.0,11.2028
2025-01-24 08:00:00,16373111.0,16443163.0,16347921.0,16435001.0,11.1315
2025-01-24 09:00:00,16435001.0,16468127.0,16382840.0,16398955.0,7.0199
2025-01-24 10:00:00,16398955.0,16464999.0,16398954.0,16464999.0,4.6671
2025-01-24 11:00:00,16464999.0,16486221.0,16452261.0,16480000.0,3.6516
2025-01-24 12:00:00,16480000.0,16514999.0,16465032.0,16514998.0,8.5969
2025-01-24 13:00:00,16514999.0,16548887.0,16440000.0,16451914.0,18.4848
2025-01-24 14:00:00,16451915.0,16632621.0,16390001.0,16550803.0,19.56
2025-01-24 15:00:00,16551230.0,16571299.0,16442848.0,16507144.0,9.3716
2025-01-24 16:00:00,16507145.0,16546744.0,16465101.0,16465101.0,4.473
2025-01-24 17:00:00,16465101.0,16617935.0,16465100.0,16579318.0,8.3135
2025-01-24 18:00:00,16585557.0,16682769.0,16560001.0,16571179.0,18.2736
2025-01-24 19:00:00,16580786.0,16622006.0,16493225.0,16496267.0,3.0814
2025-01-24 20:00:00,16502962.0,16502962.0,16354151.0,16354151.0,9.2278
2025-01-24 21:00:00,16357186.0,16455774.0,16357186.0,16423951.0,7.6682
2025-01-24 22:00:00,16423948.0,16473674.0,16372867.0,16372868.0,2.8292
2025-01-24 23:00:00,16372868.0,16397762.0,16327652.0,16381508.0,6.7522
2025-01-25 00:00:00,16381508.0,16381508.0,16330001.0,16334999.0,4.231
2025-01-25 01:00:00,16334999.0,16391062.0,16330000.0,16388873.0,5.0755
2025-01-25 02:00:00,16386052.0,16394927.0,16355611.0,16359044.0,3.6994
2025-01-25 03:00:00,16359044.0,16464620.0,16352815.0,16464499.0,5.9285
2025-01-25 04:00:00,16464499.0,16464499.0,16380001.0,16380001.0,2.7912
2025-01-25 05:00:00,16380001.0,16380002.0,16320000.0,16325001.0,6.8347
2025-01-25 06:00:00,16325001.0,16339252.0,16317995.0,16317995.0,2.7367
2025-01-25 07:00:00,16317995.0,16344116.0,16317995.0,16336739.0,2.6303
2025-01-25 08:00:00,16336740.0,16341706.0,16308843.0,16321956.0,3.0456
2025-01-25 09:00:00,16323764.0,16345551.0,16323763.0,16333522.0,2.509
2025-01-25 10:00:00,16333522.0,16364833.0,16310001.0,16361501.0,4.5645
2025-01-25 11:00:00,16361501.0,16372240.0,16335280.0,16372240.0,1.8317
2025-01-25 12:00:00,16372240.0,16382035.0,16349125.0,16379982.0,1.6223
2025-01-25 13:00:00,16379981.0,16396021.0,16371361.0,16376501.0,3.3861
2025-01-25 14:00:00,16376501.0,16376501.0,16350084.0,16359989.0,1.4969
2025-01-25 15:00:00,16359999.0,16410000.0,16359999.0,16390894.0,4.6926
2025-01-25 16:00:00,16390894.0,16396405.0,16352058.0,16360000.0,2.02
2025-01-25 17:00:00,16360000.0,16390471.0,16335574.0,16390471.0,3.9771
2025-01-25 18:00:00,16390471.0,16440000.0,16387044.0,16397991.0,2.8117
2025-01-25 19:00:00,16400044.0,16432245.0,16399768.0,16405402.0,1.7347
2025-01-25 20:00:00,16405402.0,16428000.0,16405401.0,16408283.0,1.9652
2025-01-25 21:00:00,16408283.0,16410000.0,16390992.0,16410000.0,0.4196
2025-01-25 22:00:00,16410000.0,16430001.0,16407486.0,16410815.0,2.1014
